   1.0000000000000000       0.18021186893260974        6.5238033935246034E-003	   1.0000000000000000        6.3547147451769384E-002   9.6466067209546001E-003	   1.0000000000000000        3.2424612507265811E-002   8.4562298308449770E-003	  0.80000000000000004        1.0106066911030631E-002   2.0327884856902484E-002
  0.95499999999999996       0.17237924877215274        6.7847029487588728E-003	  0.95499999999999996        6.1301691691645330E-002   1.8347830669030857E-002	  0.95499999999999996        1.8141233973739488E-002   8.2369305496304609E-003	  0.77000000000000002        6.6247378491136140E-003   1.6942128037945182E-002
  0.91000000000000003       0.18720852878424143        4.9863223938549526E-003	  0.91000000000000003        7.9412832860397201E-002   9.0798438738072442E-003	  0.91000000000000003        4.3896896642620725E-002   1.5684584984578785E-002	  0.73999999999999999        2.8168780866967582E-002   1.8591346361815017E-002
  0.86499999999999999       0.19346324282068267        6.9401074956708178E-003	  0.86499999999999999        8.8113816104619380E-002   9.8126453447332247E-003	  0.86499999999999999        3.6336034119544565E-002   1.4566267234606500E-002	  0.71000000000000008        5.1392321912918468E-002   1.6894274350283667E-002
  0.82000000000000006       0.22725247639999380        7.9261823543825098E-003	  0.82000000000000006        7.2443598851263363E-002   8.9428012067782579E-003	  0.82000000000000006        3.3301449847118442E-002   1.0358047853087672E-002	  0.68000000000000005        8.3159496526358762E-002   1.1753118031675048E-002
  0.77500000000000002       0.27208872536740825        6.6162225052012373E-003	  0.77500000000000002        7.7783770204826949E-002   1.0488979159537094E-002	  0.77500000000000002        3.6790780047306147E-002   1.6775663600328873E-002	  0.65000000000000002       0.64775054123998577        1.0003028149285188E-003
  0.72999999999999998       0.33351726399091908        3.9565273027959667E-003	  0.72999999999999998       0.12066835436055964        9.2125120836008736E-003	  0.72999999999999998        3.2059642753281818E-002   1.6117526300932206E-002	  0.62000000000000000       0.66555788241371683        1.6903566891124453E-005
  0.68500000000000005       0.43161300709184675        4.6766126548188373E-003	  0.68500000000000005       0.31713341848544696        9.8130516881171342E-003	  0.68500000000000005       0.11704449561611678        8.0848832968534613E-003	  0.59000000000000008       0.66637928421559112        4.8306677222154307E-006
  0.64000000000000001       0.54312654209041034        3.6844596116725747E-003	  0.64000000000000001       0.59958457588254244        1.6348417257637095E-003	  0.64000000000000001       0.64753442720739318        1.0587355219836129E-003	  0.56000000000000005       0.66655227254177973        2.0155150888787760E-006
  0.59499999999999997       0.61940153369855111        1.6566115190957673E-003	  0.59499999999999997       0.66119243732256150        1.9870383897838167E-004	  0.59499999999999997       0.66532486861793949        2.1319037279257566E-005	  0.53000000000000003       0.66661269254163280        7.1174454861008101E-007
  0.55000000000000004       0.65119798817157293        1.6176787075365879E-003	  0.55000000000000004       0.66529454447422121        5.6461513345512719E-005	  0.55000000000000004       0.66632014760847669        6.4452996676844243E-006	  0.50000000000000000       0.66663818001545316        4.2273894205288706E-007
  0.50500000000000012       0.66265886975034216        9.4787336999498258E-004	  0.50500000000000012       0.66617422798702597        1.1313907441049055E-005	  0.50500000000000012       0.66653701925121556        2.0776564086626791E-006	  0.47000000000000003       0.66665100940943234        2.3861706022661565E-007
  0.45999999999999996       0.66522729805751113        6.5909069924994872E-004	  0.45999999999999996       0.66645971487335787        4.0619629004402546E-006	  0.45999999999999996       0.66661522511386073        8.7291384114914891E-007	  0.44000000000000000       0.66665796351585593        1.0970486280641055E-007
  0.41500000000000004       0.66632158166278377        1.0884129761839999E-005	  0.41500000000000004       0.66657978027238751        1.8890524945210818E-006	  0.41500000000000004       0.66664460008876325        3.6463666310051299E-007	  0.40999999999999998       0.66666162392961348        6.4713402690670805E-008
  0.37000000000000011       0.66652820552017245        5.6114092670830973E-006	  0.37000000000000011       0.66662852932819461        7.8957242923799526E-007	  0.37000000000000011       0.66665773002977025        2.1848968962429211E-007	  0.38000000000000000       0.66666390677826348        3.0160888918488255E-008
  0.32500000000000007       0.66661370129179320        1.6597567327078391E-006	  0.32500000000000007       0.66665361783641919        3.1504468061667395E-007	  0.32500000000000007       0.66666325497245549        5.0070665540832318E-008	  0.35000000000000003       0.66666521091311259        2.1854991931792629E-008
  0.28000000000000003       0.66664984827950691        1.4053717364951457E-006	  0.28000000000000003       0.66666252683907934        1.3525191080651546E-007	  0.28000000000000003       0.66666561461887464        2.0421410084752694E-008	  0.32000000000000001       0.66666590127221992        1.2365770272179672E-008
